# The count includes the diagonal cell (x,x).
# Ratios use exact integer arithmetic and are shown to 50 decimal places.
# "3,1 pattern" means gcd>1 blocks of lengths 3 and 1 alternate between single blue cells without end.
# combined_flag is "both" exactly when x_flag="between_primes" and pattern_flag="3,1 pattern".
# bot_boring__only=False: when True, only rows with at least one interesting flag are written.
column_x  non_blue  x_flag          pattern_flag  combined_flag                                        non_blue/total
    9060      6660  neither         -             -              0.73509933774834437086092715231788079470198675496689
    9061      1381  neither         -             -              0.15241143361659860942500827723209358790420483390354
    9062      4750  neither         -             -              0.52416685058485985433679099536526153167071286691680
    9063      3447  neither         -             -              0.38033763654419066534260178748758689175769612711023
    9064      4984  neither         -             -              0.54986760812003530450132391879964695498676081200353
    9065      3017  neither         -             -              0.33281853281853281853281853281853281853281853281853
    9066      6046  neither         -             -              0.66688727112287668210897860136774762850209574233400
    9067         1  prime           -             -              0.00011029006286533583324142494761222013896547921032
    9068      4536  neither         -             -              0.50022055580061755624172915747684164093515659461844
    9069      3025  neither         -             -              0.33355386481420222736795677582974969676921380527070
    9070      5446  neither         -             -              0.60044101433296582138919514884233737596471885336273
    9071       239  neither         -             -              0.02634770146621100209458714584941020835630029765186
    9072      6480  neither         -             -              0.71428571428571428571428571428571428571428571428571
    9073       253  neither         -             -              0.02788493331863771630111319299019067563099305632095
    9074      4898  neither         -             -              0.53978399823672029975754904121666299316729116156050
    9075      4675  neither         -             -              0.51515151515151515151515151515151515151515151515152
    9076      4540  neither         -             -              0.50022036139268400176289114147201410312913177611283
    9077       341  neither         -             -              0.03756747824170981601850831772612096507656714773604
    9078      6262  neither         -             -              0.68979951531174267459792905926415510024234412866270
    9079      1303  neither         -             -              0.14351800859125454345192201784337482101553034475162
    9080      5464  neither         -             -              0.60176211453744493392070484581497797356828193832599
    9081      3033  neither         -             -              0.33399405351833498513379583746283448959365708622398
    9082      4798  neither         -             -              0.52829773177714159876679145562651398370402994935036
    9083       323  neither         -             -              0.03556093801607398436639876692722668721787955521304
    9084      6060  neither         -             -              0.66710700132100396301188903566710700132100396301189
    9085      2221  neither         -             -              0.24446890478811227297743533296642817831590533847001
    9086      5606  neither         -             -              0.61699317631521021351529826106097292537970504072199
    9087      3519  neither         -             -              0.38725652030373060415978870914493232089798613403764
    9088      4608  neither         -             -              0.50704225352112676056338028169014084507042253521127
    9089       209  neither         -             -              0.02299482891407195511057322037627901859390471999120
    9090      6690  neither         -             -              0.73597359735973597359735973597359735973597359735974
    9091         1  prime           -             -              0.00010999890001099989000109998900010999890001099989
    9092      4548  neither         -             -              0.50021997360316761988561372635283765948086229652442
    9093      3909  neither         -             -              0.42989112504124051468162322665786869020125371164632
    9094      4548  neither         -             -              0.50010996261271167802946998020672971189795469540356
    9095      2311  neither         -             -              0.25409565695437053326003298515667949422759758108851
    9096      6072  neither         -             -              0.66754617414248021108179419525065963060686015831135
    9097       837  neither         -             -              0.09200835440255029130482576673628668791909420688139
    9098      4550  neither         -             -              0.50010991426687183996482743460101121125522092767641
    9099      3051  neither         -             -              0.33531157270029673590504451038575667655786350148368
    9100      6220  neither         -             -              0.68351648351648351648351648351648351648351648351648
    9101       497  neither         -             -              0.05460938358422151411932754642346994835732337105813
    9102      6222  neither         -             -              0.68358602504943968358602504943968358602504943968359
    9103         1  prime           -             -              0.00010985389432055366362737559046468197297594199714
    9104      4560  neither         -             -              0.50087873462214411247803163444639718804920913884007
    9105      4257  neither         -             -              0.46754530477759472817133443163097199341021416803954
    9106      4738  neither         -             -              0.52031627498352734460795080166922907972765209751812
    9107      1307  neither         -             -              0.14351597672120346985835071922696826616888108048754
    9108      6468  neither         -             -              0.71014492753623188405797101449275362318840579710145
    9109         1  prime           -             -              0.00010978153474585574706334394554835876605554945658
    9110      5470  neither         -             -              0.60043907793633369923161361141602634467618002195390
    9111      3039  neither         -             -              0.33355284820546592031610141587092525518603885413237
    9112      4888  neither         -             -              0.53643546971027216856892010535557506584723441615452
    9113       713  neither         -             -              0.07823987709865027982003730933830791177438823658510
    9114      6594  neither         -             -              0.72350230414746543778801843317972350230414746543779
    9115      1827  neither         -             -              0.20043883708173340647284695556774547449259462424575
    9116      4748  neither         -             -              0.52084247476963580517770952172005265467310223782361
    9117      3045  neither         -             -              0.33399144455412964791049687397170121750575847318197
    9118      4702  neither         -             -              0.51568326387365650361921474007457775828032463259487
    9119       839  neither         -             -              0.09200570237964689110648097379098585371202982783200
    9120      6816  neither         -             -              0.74736842105263157894736842105263157894736842105263
    9121      1309  neither         -             -              0.14351496546431312356101304681504221028396009209517
    9122      4562  neither         -             -              0.50010962508221881166410874808156106117079587809691
    9123      3043  neither         -             -              0.33355255946508823851803134933684095144141181628850
    9124      4564  neither         -             -              0.50021920210434020166593599298553266111354669004822
    9125      1925  neither         -             -              0.21095890410958904109589041095890410958904109589041
    9126      6318  neither         -             -              0.69230769230769230769230769230769230769230769230769
    9127         1  prime           -             -              0.00010956502684343157664073627698038786019502574778
    9128      5240  neither         -             -              0.57405784399649430324276950043821209465381244522349
    9129      3433  neither         -             -              0.37605433234746412531493044145032314601818380983678
    9130      5850  neither         -             -              0.64074479737130339539978094194961664841182913472070
    9131       419  neither         -             -              0.04588763552732449895958821596758295915014784799036
    9132      6092  neither         -             -              0.66710468681559351730179588261060008760402978537013
    9133         1  prime           -             -              0.00010949304719150333953793934085185590714989598161
    9134      4568  neither         -             -              0.50010948105977665863805561637836654258813225312021
    9135      5103  neither         -             -              0.55862068965517241379310344827586206896551724137931
    9136      4576  neither         -             -              0.50087565674255691768826619964973730297723292469352
    9137         1  prime           -             -              0.00010944511327569224034146875342015978986538251067
    9138      6094  neither         -             -              0.66688553293937404246005690523090391770628146202670
    9139      1363  neither         -             -              0.14914104387788598314914104387788598314914104387789
    9140      5492  neither         -             -              0.60087527352297592997811816192560175054704595185996
    9141      3621  neither         -             -              0.39612733836560551361995405316704955694125369215622
    9142      5230  neither         -             -              0.57208488295777729162108947713848173266243710347845
    9143       263  neither         -             -              0.02876517554413212293557913157606912391993875095702
    9144      6120  neither         -             -              0.66929133858267716535433070866141732283464566929134
    9145      2185  neither         -             -              0.23892837616183706943685073810825587752870420995079
    9146      4858  neither         -             -              0.53116116335009840367373715285370653837743275748961
    9147      3051  neither         -             -              0.33355198425713348638897999344047228599540833060020
    9148      4576  neither         -             -              0.50021862702229995627459554000874508089199825098382
    9149      1313  neither         -             -              0.14351295223521696360257951688709148540824133785113
    9150      6750  neither         -             -              0.73770491803278688524590163934426229508196721311475
    9151         1  prime           -             -              0.00010927767457108512730849087531417331439186974101
    9152      5312  neither         -             -              0.58041958041958041958041958041958041958041958041958
    9153      3105  neither         -             -              0.33923303834808259587020648967551622418879056047198
    9154      4798  neither         -             -              0.52414245138737164081275944942101813414900589906052
    9155      1835  neither         -             -              0.20043691971600218459858001092299290005461496450027
    9156      6564  neither         -             -              0.71690694626474442988204456094364351245085190039318
    9157         1  prime           -             -              0.00010920607185759528229769575188380473954351861964
    9158      4838  neither         -             -              0.52828128412317099803450535051321249181043896047172
    9159      3279  neither         -             -              0.35800851621356043236161152964297412381264330167049
    9160      5512  neither         -             -              0.60174672489082969432314410480349344978165938864629
    9161         1  prime           -             -              0.00010915838882218098460866717607248117017792817378
    9162      6114  neither         -             -              0.66732154551407989521938441388343156516044531761624
    9163      2443  neither         -             -              0.26661573720397249809014514896867838044308632543927
    9164      4796  neither         -             -              0.52335224792666957660410301178524661719773024879965
    9165      4749  neither         -             -              0.51816693944353518821603927986906710310965630114566
    9166      4584  neither         -             -              0.50010909884355225834606153174776347370717870390574
    9167       191  neither         -             -              0.02083560597796443765681247954619832006108868768408
    9168      6128  neither         -             -              0.66841186736474694589877835951134380453752181500873
    9169       225  neither         -             -              0.02453920820154869669538662885810884502126731377468
    9170      6050  neither         -             -              0.65976008724100327153762268266085059978189749182116
    9171      3063  neither         -             -              0.33398756951259404645076872751063133791298658815833
    9172      4588  neither         -             -              0.50021805494984736153510684692542520715220235499346
    9173         1  prime           -             -              0.00010901558922925978414913332606562738471601439006
    9174      6414  neither         -             -              0.69914977109221713538260300850228907782864617396991
    9175      1855  neither         -             -              0.20217983651226158038147138964577656675749318801090
    9176      4856  neither         -             -              0.52920662598081952920662598081952920662598081952921
    9177      4425  neither         -             -              0.48218372016999019287348806799607714939522719843086
    9178      4954  neither         -             -              0.53976901285683155371540640662453693615166702985400
    9179       203  neither         -             -              0.02211569887787340668918182808584813160474997276392
    9180      6876  neither         -             -              0.74901960784313725490196078431372549019607843137255
    9181         1  prime           -             -              0.00010892059688487092909269142794902516065788040518
    9182      4592  neither         -             -              0.50010890873448050533652798954476148987148769331300
    9183      3063  neither         -             -              0.33355112708265272786671022541653054557334204508331
    9184      5344  neither         -             -              0.58188153310104529616724738675958188153310104529617
    9185      2545  neither         -             -              0.27708219923788786064235166031573217201959716929777
    9186      6126  neither         -             -              0.66688438928804702808621815806662312214239059438276
    9187         1  prime           -             -              0.00010884946119516708392293458147382170458256231632
    9188      4596  neither         -             -              0.50021767522855898998693948628646060078363082281236
    9189      3069  neither         -             -              0.33398628795298726738491674828599412340842311459354
    9190      5518  neither         -             -              0.60043525571273122959738846572361262241566920565832
    9191      1991  neither         -             -              0.21662495919921662495919921662495919921662495919922
    9192      6136  neither         -             -              0.66753698868581375108790252393385552654482158398607
    9193       345  neither         -             -              0.03752855433481997171761122593277493745240944196671
    9194      4598  neither         -             -              0.50010876658690450293669784642157929084185338264085
    9195      4299  neither         -             -              0.46753670473083197389885807504078303425774877650897
    9196      5236  neither         -             -              0.56937799043062200956937799043062200956937799043062
    9197       557  neither         -             -              0.06056322713928454930955746439056213982820484940742
    9198      6606  neither         -             -              0.71819960861056751467710371819960861056751467710372
    9199         1  prime           -             -              0.00010870746820306555060332644852701380584846178932
    9200      5680  neither         -             -              0.61739130434782608695652173913043478260869565217391
    9201      3069  neither         -             -              0.33355070101075970003260515161395500489077274209325
    9202      4750  neither         -             -              0.51619213214518582916757226689850032601608346011737
    9203         1  prime           -             -              0.00010866021949364337715962186243616212104748451592
    9204      6420  neither         -             -              0.69752281616688396349413298565840938722294654498044
    9205      2917  neither         -             -              0.31689299293862031504617055947854426941879413362303
    9206      4604  neither         -             -              0.50010862480990658266348033890940690853791005865740
    9207      3807  neither         -             -              0.41348973607038123167155425219941348973607038123167
    9208      4608  neither         -             -              0.50043440486533449174630755864465682015638575152042
    9209         1  prime           -             -              0.00010858942339016179824085134107937886849820827451
    9210      6762  neither         -             -              0.73420195439739413680781758957654723127035830618893
    9211       211  neither         -             -              0.02290739333405710563456736510693735750732819454999
    9212      5348  neither         -             -              0.58054711246200607902735562310030395136778115501520
    9213      3309  neither         -             -              0.35916639531097362422663627482904591338326278085314
    9214      4894  neither         -             -              0.53114825265899717820707618840894291295854135011938
    9215      2303  neither         -             -              0.24991861096039066739012479652740097666847531199132
    9216      6144  neither         3,1 pattern   -              0.66666666666666666666666666666666666666666666666667
    9217       721  neither         -             -              0.07822501898665509384832374959314310513182163393729
    9218      5038  neither         -             -              0.54653937947494033412887828162291169451073985680191
    9219      3963  neither         -             -              0.42987308818743898470549951187764399609502115196876
    9220      5540  neither         -             -              0.60086767895878524945770065075921908893709327548807
    9221         1  prime           -             -              0.00010844810758052271987853811950981455373603730615
    9222      6310  neither         -             -              0.68423335502060290609412274994578182606809802645847
    9223       423  neither         -             -              0.04586360186490295999132603274422639054537569120677
    9224      4616  neither         -             -              0.50043365134431916738941890719861231569817866435386
    9225      4425  neither         -             -              0.47967479674796747967479674796747967479674796747967
    9226      5278  neither         -             -              0.57207890743550834597875569044006069802731411229135
    9227         1  prime           -             -              0.00010837758751490191828329901376395361439254362198
    9228      6156  neither         -             -              0.66710013003901170351105331599479843953185955786736
    9229       849  neither         -             -              0.09199263192111821432441217900097518691082457471015
    9230      5870  neither         -             -              0.63596966413867822318526543878656554712892741061755
    9231      3471  neither         -             -              0.37601559961000974975625609359766005849853753656159
    9232      4624  neither         -             -              0.50086655112651646447140381282495667244367417677643
    9233      1325  neither         -             -              0.14350698581176215747860933607711469728149030650926
    9234      6318  neither         -             -              0.68421052631578947368421052631578947368421052631579
    9235      1851  neither         -             -              0.20043313481321061180292365998917162966973470492691
    9236      4620  neither         -             -              0.50021654395842355998267648332611520138588133391078
    9237      3081  neither         -             -              0.33354985384865215979214030529392659954530691783046
    9238      4798  neither         -             -              0.51937648841740636501407231002381467850184022515696
    9239         1  prime           -             -              0.00010823682216690117978136161922285961684164952917
    9240      7320  between_primes  -             -              0.79220779220779220779220779220779220779220779220779
    9241         1  prime           -             -              0.00010821339681852613353533167406124878259928579158
    9242      4622  neither         -             -              0.50010820168794633196277861934646180480415494481714
    9243      3627  neither         -             -              0.39240506329113924050632911392405063291139240506329
    9244      4624  neither         -             -              0.50021635655560363479013414106447425356988316745997
    9245      2021  neither         -             -              0.21860465116279069767441860465116279069767441860465
    9246      6342  neither         -             -              0.68591823491239454899415963659961064243997404282933
    9247      1327  neither         -             -              0.14350600194657726830323348112901481561587541905483
    9248      4896  neither         -             -              0.52941176470588235294117647058823529411764705882353
    9249      3085  neither         -             -              0.33354957292680289761055249216131473672829495080549
    9250      5650  neither         -             -              0.61081081081081081081081081081081081081081081081081
    9251      1131  neither         -             -              0.12225705329153605015673981191222570532915360501567
    9252      6180  neither         -             -              0.66796368352788586251621271076523994811932555123217
    9253       505  neither         -             -              0.05457689398033070355560358802550524154328325948341
    9254      5294  neither         -             -              0.57207693970175059433758374756861897557812837691809
    9255      4327  neither         -             -              0.46753106428957320367368989735278227984873041599136
    9256      5032  neither         -             -              0.54364736387208297320656871218668971477960242005186
    9257         1  prime           -             -              0.00010802635843145727557524035864750999243815490980
    9258      6174  neither         -             -              0.66688269604666234607906675307841866493843162670123
    9259       243  neither         -             -              0.02624473485257587212441948374554487525650718220110
    9260      5564  neither         -             -              0.60086393088552915766738660907127429805615550755940
    9261      3969  neither         -             -              0.42857142857142857142857142857142857142857142857143
    9262      5062  neither         -             -              0.54653422586914273375080976031094795940401641114230
    9263       215  neither         -             -              0.02321062290834502860844218935550037784734967073302
    9264      6192  neither         -             -              0.66839378238341968911917098445595854922279792746114
    9265      2353  neither         -             -              0.25396654074473826227738801942795466810577441985969
    9266      4786  neither         -             -              0.51651197927908482624649255342110943233326138571120
    9267      3091  neither         -             -              0.33354915290816877090752131218301499946045106291141
    9268      5308  neither         -             -              0.57272334915839447561501942166594734570565386275356
    9269      1349  neither         -             -              0.14553889308447513216096666307044988671917143165390
    9270      6822  neither         -             -              0.73592233009708737864077669902912621359223300970874
    9271       199  neither         -             -              0.02146478265559270844569086398446769496278718584834
    9272      4952  neither         -             -              0.53408110440034512510785159620362381363244176013805
    9273      3673  neither         -             -              0.39609619324921816025018871993960961932492181602502
    9274      4638  neither         -             -              0.50010782833728703903385809790813025663144274315290
    9275      3035  neither         -             -              0.32722371967654986522911051212938005390835579514825
    9276      6188  neither         -             -              0.66709788702026735661923242777059077188443294523502
    9277         1  prime           -             -              0.00010779346771585641910100247924975746469763932306
    9278      4640  neither         -             -              0.50010778184953653804699288639793058848889846949774
    9279      3099  neither         -             -              0.33397995473650177820885871322340769479469770449402
    9280      5696  neither         -             -              0.61379310344827586206896551724137931034482758620690
    9281         1  prime           -             -              0.00010774701002047193190388966706173903674173041698
    9282      6978  between_primes  -             -              0.75177763413057530704589528118939883645765998707175
    9283         1  prime           -             -              0.00010772379618657761499515242917160400732521814069
    9284      5084  neither         -             -              0.54760878931495045239121068504954760878931495045239
    9285      4341  neither         -             -              0.46752827140549273021001615508885298869143780290792
    9286      4644  neither         -             -              0.50010768899418479431402110704286021968554813698040
    9287       287  neither         -             -              0.03090341337353289544524604285560460859265640142134
    9288      6264  neither         -             -              0.67441860465116279069767441860465116279069767441860
    9289      1333  neither         -             -              0.14350306814511788136505544192055118957907202066961
    9290      5578  neither         -             -              0.60043057050592034445640473627556512378902045209903
    9291      3459  neither         -             -              0.37229577010009686793671294801420729738456570875040
    9292      4892  neither         -             -              0.52647438656909169177787343951786482996125699526474
    9293         1  prime           -             -              0.00010760787689658883030237813407941461314968255676
    9294      6198  neither         -             -              0.66688185926404131697869593285990961910910264686895
    9295      3055  neither         -             -              0.32867132867132867132867132867132867132867132867133
    9296      5360  neither         -             -              0.57659208261617900172117039586919104991394148020654
    9297      3105  neither         -             -              0.33397870280735721200387221684414327202323330106486
    9298      4650  neither         -             -              0.50010755001075500107550010755001075500107550010755
    9299       563  neither         -             -              0.06054414453167007205075814603720830196795354339176
    9300      6900  neither         -             -              0.74193548387096774193548387096774193548387096774194
    9301       201  neither         -             -              0.02161057950757983012579292549188259326954090957962
    9302      4652  neither         -             -              0.50010750376263169210922382283379918297140399913997
    9303      3999  neither         -             -              0.42986133505320864237342792647533053853595614317962
    9304      4656  neither         -             -              0.50042992261392949269131556319862424763542562338779
    9305      1865  neither         -             -              0.20042987641053197205803331542181622783449758194519
    9306      6546  neither         -             -              0.70341715022566086395873629916183107672469374597034
    9307       267  neither         -             -              0.02868808423767057053830450198775115504459009347803
    9308      5036  neither         -             -              0.54103996562097120756338633433605500644606789858187
    9309      3373  neither         -             -              0.36233752282737136104844773874744870555376517348802
    9310      6286  neither         -             -              0.67518796992481203007518796992481203007518796992481
    9311         1  prime           -             -              0.00010739984964021050370529481258726237783267103426
    9312      6240  neither         -             -              0.67010309278350515463917525773195876288659793814433
    9313       205  neither         -             -              0.02201224095350585203479007838505315150864383120369
    9314      4658  neither         -             -              0.50010736525660296328108224178655786987330899720850
    9315      4563  neither         -             -              0.48985507246376811594202898550724637681159420289855
    9316      4964  neither         -             -              0.53284671532846715328467153284671532846715328467153
    9317      2057  neither         -             -              0.22077922077922077922077922077922077922077922077922
    9318      6214  neither         -             -              0.66688130500107319167203262502682979180081562567074
    9319         1  prime           -             -              0.00010730765103551883249275673355510247880673892049
    9320      5608  neither         -             -              0.60171673819742489270386266094420600858369098712446
    9321      3609  neither         -             -              0.38719021564209848728677180560025748310267138719022
    9322      4798  neither         -             -              0.51469641707788028320102982192662518772795537438318
    9323         1  prime           -             -              0.00010726161106939826236190067574814973720905287997
    9324      6732  neither         -             -              0.72200772200772200772200772200772200772200772200772
    9325      1885  neither         -             -              0.20214477211796246648793565683646112600536193029491
    9326      4664  neither         -             -              0.50010722710701265279862749303023804417756808921295
    9327      3111  neither         -             -              0.33354776455451913798649083306529430685107751688646
    9328      5168  neither         -             -              0.55403087478559176672384219554030874785591766723842
    9329       509  neither         -             -              0.05456104620002143852502947797191553221138385679065
    9330      6850  neither         -             -              0.73419078242229367631296891747052518756698821007503
    9331      1771  neither         -             -              0.18979744936234058514628657164291072768192048012003
    9332      4668  neither         -             -              0.50021431633090441491641663094727818259751393056151
    9333      3573  neither         -             -              0.38283510125361620057859209257473481195756991321119
    9334      5038  neither         -             -              0.53974716091707735161774158988643668309406470966360
    9335      1871  neither         -             -              0.20042849491162292447777182645956079271558650241028
    9336      6232  neither         -             -              0.66752356469580119965724078834618680377035132819195
    9337         1  prime           -             -              0.00010710078183570740066402484738138588411695405376
    9338      5642  neither         -             -              0.60419790104947526236881559220389805097451274362819
    9339      3699  neither         -             -              0.39608095085126887247028589784773530356569225827176
    9340      5612  neither         -             -              0.60085653104925053533190578158458244111349036402570
    9341         1  prime           -             -              0.00010705491917353602398030189487206937158762445134
    9342      6246  between_primes  -             -              0.66859344894026974951830443159922928709055876685934
    9343         1  prime           -             -              0.00010703200256876806165043347961040351064968425559
    9344      4736  neither         -             -              0.50684931506849315068493150684931506849315068493151
    9345      5121  neither         -             -              0.54799357945425361155698234349919743178170144462279
    9346      4674  neither         -             -              0.50010699764605178686068906484057350738283757757329
    9347       731  neither         -             -              0.07820691130844121108377019364501979244677436610677
    9348      6468  neither         -             -              0.69191270860077021822849807445442875481386392811297
    9349         1  prime           -             -              0.00010696331158412664456091560594716012407744143759
    9350      6150  neither         -             -              0.65775401069518716577540106951871657754010695187166
    9351      3123  neither         -             -              0.33397497593840230991337824831568816169393647738210
    9352      5368  neither         -             -              0.57399486740804106073567151411462788708297690333618
    9353       245  neither         -             -              0.02619480380626536940019245161980113332620549556292
    9354      6238  neither         -             -              0.66688047893949112679067778490485353859311524481505
    9355      1875  neither         -             -              0.20042757883484767504008551576696953500801710315339
    9356      4680  neither         -             -              0.50021376656690893544249679350149636596836254809748
    9357      3121  neither         -             -              0.33354707705461152078657689430372982793630437105910
    9358      4680  neither         -             -              0.50010686044026501389185723445180594144047873477239
    9359      1379  neither         -             -              0.14734480179506357516828721017202692595362752430815
    9360      7056  neither         -             -              0.75384615384615384615384615384615384615384615384615
    9361      1441  neither         -             -              0.15393654524089306698002350176263219741480611045828
    9362      4862  neither         -             -              0.51933347575304422132023071993163853877376628925443
    9363      3123  neither         -             -              0.33354694008330663248958667093880166613264979173342
    9364      4684  neither         -             -              0.50021358393848782571550619393421614694574967962409
    9365      1877  neither         -             -              0.20042712226374799786438868126001067805659369994661
    9366      6702  neither         -             -              0.71556694426649583600256245996156310057655349135170
    9367      1303  neither         -             -              0.13910536991566136436425749973310558343119461940856
    9368      4688  neither         -             -              0.50042698548249359521776259607173356105892399658412
    9369      3141  neither         -             -              0.33525456292026897214217098943323727185398655139289
    9370      5626  neither         -             -              0.60042689434364994663820704375667022411953041622199
    9371         1  prime           -             -              0.00010671219720414043325152064881015900117383416925
    9372      6572  neither         -             -              0.70123772940674349125053350405463081519419547588562
    9373      2029  neither         -             -              0.21647284754080870585724954656993491944948255627867
    9374      4838  neither         -             -              0.51610838489438873479837849370599530616599103904416
    9375      4375  neither         -             -              0.46666666666666666666666666666666666666666666666667
    9376      4704  neither         -             -              0.50170648464163822525597269624573378839590443686007
    9377         1  prime           -             -              0.00010664391596459421989975471899328143329423056415
    9378      6258  neither         -             -              0.66730646193218170185540626999360204734484964811260
    9379       195  neither         -             -              0.02079112911824288303657106301311440452073781853076
    9380      6212  neither         -             -              0.66226012793176972281449893390191897654584221748401
    9381      3349  neither         -             -              0.35699818782645773371708773051913442063745869310308
    9382      4692  neither         -             -              0.50010658708164570454060967810701342997228735877212
    9383       863  neither         -             -              0.09197484812959607801342854097836512842374507087286
    9384      6568  neither         -             -              0.69991474850809889173060528559249786871270247229327
    9385      1881  neither         -             -              0.20042621204049014384656366542354821523708044752264
    9386      5282  neither         -             -              0.56275303643724696356275303643724696356275303643725
    9387      4059  neither         -             -              0.43240651965484180249280920421860019175455417066155
    9388      4696  neither         -             -              0.50021303792074989348103962505325948018747337025991
    9389       269  neither         -             -              0.02865054851421876664181488976461817019916924060070
    9390      6894  neither         -             -              0.73418530351437699680511182108626198083067092651757
    9391         1  prime           -             -              0.00010648493238206793738685975934405281652646150570
    9392      4704  neither         -             -              0.50085178875638841567291311754684838160136286201022
    9393      3393  neither         -             -              0.36122644522516767805812839348450974129671031619291
    9394      5794  neither         -             -              0.61677666595699382584628486267830530125612092825208
    9395      1883  neither         -             -              0.20042575838211814795103778605641298563065460351251
    9396      6372  neither         -             -              0.67816091954022988505747126436781609195402298850575
    9397         1  prime           -             -              0.00010641694157709907417260827923805469830797062892
    9398      4862  neither         -             -              0.51734411576931261970632049372206852521813151734412
    9399      3639  neither         -             -              0.38716884774976061283115225023938716884774976061283
    9400      5720  neither         -             -              0.60851063829787234042553191489361702127659574468085
    9401      1913  neither         -             -              0.20348899053292202957132219976598234230401021167961
    9402      6270  neither         -             -              0.66687938736439055520102105934907466496490108487556
    9403         1  prime           -             -              0.00010634903754121025204721897266829735190896522386
    9404      4704  neither         -             -              0.50021267545725223309230114844746916205869842620162
    9405      5085  neither         -             -              0.54066985645933014354066985645933014354066985645933
    9406      4704  neither         -             -              0.50010631511800978099085689985115883478630661280034
    9407       431  neither         -             -              0.04581694482831933666418624428616987349845859466355
    9408      6720  neither         -             -              0.71428571428571428571428571428571428571428571428571
    9409        97  neither         -             -              0.01030927835051546391752577319587628865979381443299
    9410      5650  neither         -             -              0.60042507970244420828905419766206163655685441020191
    9411      3139  neither         -             -              0.33354585060036127935394750823504409733290829879928
    9412      5092  neither         -             -              0.54101147471313217169570760730981725456863578410540
    9413         1  prime           -             -              0.00010623605651758206735365983214703070222033358122
    9414      6282  neither         -             -              0.66730401529636711281070745697896749521988527724665
    9415      2983  neither         -             -              0.31683483802442910249601699415825809877854487519915
    9416      5176  neither         -             -              0.54970263381478334749362786745964316057774001699235
    9417      3369  neither         -             -              0.35775724753106084740363172985027078687480089200382
    9418      5002  neither         -             -              0.53111063920152898704608197069441495009556169038012
    9419         1  prime           -             -              0.00010616838305552606433804013164879498885231977917
    9420      6924  between_primes  -             -              0.73503184713375796178343949044585987261146496815287
    9421         1  prime           -             -              0.00010614584439019212397834624774440080670841736546
    9422      5390  neither         -             -              0.57206537890044576523031203566121842496285289747400
    9423      3159  neither         -             -              0.33524355300859598853868194842406876790830945558739
    9424      5104  neither         -             -              0.54159592529711375212224108658743633276740237691002
    9425      2705  neither         -             -              0.28700265251989389920424403183023872679045092838196
    9426      6286  neither         -             -              0.66687884574580946318692976872480373435179291321876
    9427       867  neither         -             -              0.09196987376683992786676567306672324175241328100138
    9428      4716  neither         -             -              0.50021213406873143826898599915146372507424692405600
    9429      4053  neither         -             -              0.42984409799554565701559020044543429844097995545657
    9430      5910  neither         -             -              0.62672322375397667020148462354188759278897136797455
    9431         1  prime           -             -              0.00010603329445445870003180998833633761000954299650
    9432      6312  between_primes  -             -              0.66921119592875318066157760814249363867684478371501
    9433         1  prime           -             -              0.00010601081310293649952295134103678575214671896533
    9434      4858  neither         -             -              0.51494594021623913504345982616069535721857112571550
    9435      4827  neither         -             -              0.51160572337042925278219395866454689984101748807631
    9436      5404  neither         -             -              0.57270029673590504451038575667655786350148367952522
    9437         1  prime           -             -              0.00010596587898696619688460315778319381159266716117
    9438      6798  between_primes  -             -              0.72027972027972027972027972027972027972027972027972
    9439         1  prime           -             -              0.00010594342621040364445386163788536921284034325670
    9440      5728  neither         -             -              0.60677966101694915254237288135593220338983050847458
    9441      3153  neither         -             -              0.33396885923101366380680012710517953606609469335875
